id	q_item_id	q_scale_id	q_measure_id	keying	created_at	updated_at
764	28	154	1	1	2011-07-19 18:03:33	2011-07-19 18:03:33
765	139	154	1	-1	2011-07-19 18:03:33	2011-07-19 18:03:33
766	76	154	1	1	2011-07-19 18:03:33	2011-07-19 18:03:33
767	115	154	1	1	2011-07-19 18:03:33	2011-07-19 18:03:33
768	100	154	1	-1	2011-07-19 18:03:33	2011-07-19 18:03:33
769	139	155	1	-1	2011-07-19 18:03:33	2011-07-19 18:03:33
770	76	155	1	1	2011-07-19 18:03:33	2011-07-19 18:03:33
771	43	155	1	1	2011-07-19 18:03:33	2011-07-19 18:03:33
772	100	155	1	-1	2011-07-19 18:03:33	2011-07-19 18:03:33
773	59	155	1	-1	2011-07-19 18:03:33	2011-07-19 18:03:33
774	27	156	1	1	2011-07-19 18:03:33	2011-07-19 18:03:33
775	43	156	1	1	2011-07-19 18:03:33	2011-07-19 18:03:33
776	75	156	1	1	2011-07-19 18:03:33	2011-07-19 18:03:33
777	26	156	1	-1	2011-07-19 18:03:33	2011-07-19 18:03:33
778	83	156	1	-1	2011-07-19 18:03:33	2011-07-19 18:03:33
779	138	157	1	-1	2011-07-19 18:03:33	2011-07-19 18:03:33
780	154	157	1	1	2011-07-19 18:03:33	2011-07-19 18:03:33
781	84	157	1	-1	2011-07-19 18:03:33	2011-07-19 18:03:33
782	115	157	1	1	2011-07-19 18:03:33	2011-07-19 18:03:33
783	110	157	1	1	2011-07-19 18:03:33	2011-07-19 18:03:33
784	42	158	1	-1	2011-07-19 18:03:33	2011-07-19 18:03:33
785	34	158	1	-1	2011-07-19 18:03:33	2011-07-19 18:03:33
786	121	158	1	-1	2011-07-19 18:03:33	2011-07-19 18:03:33
787	50	158	1	1	2011-07-19 18:03:33	2011-07-19 18:03:33
788	59	158	1	-1	2011-07-19 18:03:33	2011-07-19 18:03:33
789	19	159	1	1	2011-07-19 18:03:33	2011-07-19 18:03:33
790	85	159	1	-1	2011-07-19 18:03:33	2011-07-19 18:03:33
791	113	159	1	-1	2011-07-19 18:03:33	2011-07-19 18:03:33
792	143	159	1	-1	2011-07-19 18:03:33	2011-07-19 18:03:33
793	148	159	1	1	2011-07-19 18:03:33	2011-07-19 18:03:33
794	57	160	1	1	2011-07-19 18:03:33	2011-07-19 18:03:33
795	162	160	1	1	2011-07-19 18:03:33	2011-07-19 18:03:33
796	33	160	1	1	2011-07-19 18:03:33	2011-07-19 18:03:33
797	72	160	1	1	2011-07-19 18:03:33	2011-07-19 18:03:33
798	147	160	1	1	2011-07-19 18:03:33	2011-07-19 18:03:33
799	1	161	1	-1	2011-07-19 18:03:33	2011-07-19 18:03:33
800	71	161	1	1	2011-07-19 18:03:33	2011-07-19 18:03:33
801	33	161	1	1	2011-07-19 18:03:33	2011-07-19 18:03:33
802	162	161	1	1	2011-07-19 18:03:33	2011-07-19 18:03:33
803	173	161	1	-1	2011-07-19 18:03:33	2011-07-19 18:03:33
804	29	162	1	1	2011-07-19 18:03:33	2011-07-19 18:03:33
805	47	162	1	-1	2011-07-19 18:03:33	2011-07-19 18:03:33
806	95	162	1	-1	2011-07-19 18:03:33	2011-07-19 18:03:33
807	158	162	1	-1	2011-07-19 18:03:33	2011-07-19 18:03:33
808	162	162	1	1	2011-07-19 18:03:33	2011-07-19 18:03:33
809	3	163	1	1	2011-07-19 18:03:33	2011-07-19 18:03:33
810	37	163	1	-1	2011-07-19 18:03:33	2011-07-19 18:03:33
811	135	163	1	-1	2011-07-19 18:03:33	2011-07-19 18:03:33
812	170	163	1	1	2011-07-19 18:03:33	2011-07-19 18:03:33
813	113	163	1	-1	2011-07-19 18:03:33	2011-07-19 18:03:33
814	30	164	1	-1	2011-07-19 18:03:33	2011-07-19 18:03:33
815	99	164	1	1	2011-07-19 18:03:33	2011-07-19 18:03:33
816	101	164	1	1	2011-07-19 18:03:33	2011-07-19 18:03:33
817	21	164	1	-1	2011-07-19 18:03:33	2011-07-19 18:03:33
818	88	164	1	1	2011-07-19 18:03:33	2011-07-19 18:03:33
819	31	165	1	-1	2011-07-19 18:03:33	2011-07-19 18:03:33
820	22	165	1	1	2011-07-19 18:03:33	2011-07-19 18:03:33
821	175	165	1	-1	2011-07-19 18:03:33	2011-07-19 18:03:33
822	152	165	1	-1	2011-07-19 18:03:33	2011-07-19 18:03:33
823	164	165	1	1	2011-07-19 18:03:33	2011-07-19 18:03:33
824	86	166	1	1	2011-07-19 18:03:33	2011-07-19 18:03:33
825	9	166	1	1	2011-07-19 18:03:33	2011-07-19 18:03:33
826	78	166	1	1	2011-07-19 18:03:33	2011-07-19 18:03:33
827	127	166	1	1	2011-07-19 18:03:33	2011-07-19 18:03:33
828	46	166	1	1	2011-07-19 18:03:33	2011-07-19 18:03:33
829	16	167	1	1	2011-07-19 18:03:33	2011-07-19 18:03:33
830	79	167	1	-1	2011-07-19 18:03:33	2011-07-19 18:03:33
831	46	167	1	1	2011-07-19 18:03:33	2011-07-19 18:03:33
832	61	167	1	-1	2011-07-19 18:03:33	2011-07-19 18:03:33
833	44	167	1	1	2011-07-19 18:03:33	2011-07-19 18:03:33
834	13	168	1	1	2011-07-19 18:03:33	2011-07-19 18:03:33
835	14	168	1	1	2011-07-19 18:03:33	2011-07-19 18:03:33
836	116	168	1	-1	2011-07-19 18:03:33	2011-07-19 18:03:33
837	90	168	1	-1	2011-07-19 18:03:33	2011-07-19 18:03:33
838	48	168	1	1	2011-07-19 18:03:33	2011-07-19 18:03:33
839	76	169	1	-1	2011-07-19 18:03:33	2011-07-19 18:03:33
840	54	169	1	1	2011-07-19 18:03:33	2011-07-19 18:03:33
841	156	169	1	1	2011-07-19 18:03:33	2011-07-19 18:03:33
842	104	169	1	1	2011-07-19 18:03:33	2011-07-19 18:03:33
843	142	169	1	-1	2011-07-19 18:03:33	2011-07-19 18:03:33
844	32	170	1	-1	2011-07-19 18:03:33	2011-07-19 18:03:33
845	87	170	1	1	2011-07-19 18:03:33	2011-07-19 18:03:33
846	16	170	1	-1	2011-07-19 18:03:33	2011-07-19 18:03:33
847	104	170	1	1	2011-07-19 18:03:33	2011-07-19 18:03:33
848	46	170	1	-1	2011-07-19 18:03:33	2011-07-19 18:03:33
849	6	171	1	1	2011-07-19 18:03:33	2011-07-19 18:03:33
850	170	171	1	1	2011-07-19 18:03:33	2011-07-19 18:03:33
851	37	171	1	-1	2011-07-19 18:03:33	2011-07-19 18:03:33
852	166	171	1	1	2011-07-19 18:03:33	2011-07-19 18:03:33
853	171	171	1	-1	2011-07-19 18:03:33	2011-07-19 18:03:33
854	117	172	1	-1	2011-07-19 18:03:33	2011-07-19 18:03:33
855	6	172	1	1	2011-07-19 18:03:33	2011-07-19 18:03:33
856	22	172	1	1	2011-07-19 18:03:33	2011-07-19 18:03:33
857	57	172	1	-1	2011-07-19 18:03:33	2011-07-19 18:03:33
858	160	172	1	-1	2011-07-19 18:03:33	2011-07-19 18:03:33
859	118	173	1	1	2011-07-19 18:03:33	2011-07-19 18:03:33
860	38	173	1	1	2011-07-19 18:03:33	2011-07-19 18:03:33
861	101	173	1	1	2011-07-19 18:03:33	2011-07-19 18:03:33
862	4	173	1	1	2011-07-19 18:03:33	2011-07-19 18:03:33
863	86	173	1	1	2011-07-19 18:03:33	2011-07-19 18:03:33
864	25	174	1	1	2011-07-19 18:03:33	2011-07-19 18:03:33
865	110	174	1	1	2011-07-19 18:03:33	2011-07-19 18:03:33
866	81	174	1	1	2011-07-19 18:03:33	2011-07-19 18:03:33
867	137	174	1	1	2011-07-19 18:03:33	2011-07-19 18:03:33
868	180	174	1	1	2011-07-19 18:03:33	2011-07-19 18:03:33
869	3	175	1	1	2011-07-19 18:03:33	2011-07-19 18:03:33
870	37	175	1	-1	2011-07-19 18:03:33	2011-07-19 18:03:33
871	135	175	1	-1	2011-07-19 18:03:33	2011-07-19 18:03:33
872	170	175	1	1	2011-07-19 18:03:33	2011-07-19 18:03:33
873	113	175	1	-1	2011-07-19 18:03:33	2011-07-19 18:03:33
874	33	176	1	1	2011-07-19 18:03:33	2011-07-19 18:03:33
875	71	176	1	1	2011-07-19 18:03:33	2011-07-19 18:03:33
876	1	176	1	-1	2011-07-19 18:03:33	2011-07-19 18:03:33
877	57	176	1	1	2011-07-19 18:03:33	2011-07-19 18:03:33
878	49	176	1	1	2011-07-19 18:03:33	2011-07-19 18:03:33
879	34	177	1	1	2011-07-19 18:03:33	2011-07-19 18:03:33
880	52	177	1	1	2011-07-19 18:03:33	2011-07-19 18:03:33
881	119	177	1	1	2011-07-19 18:03:33	2011-07-19 18:03:33
882	24	177	1	1	2011-07-19 18:03:33	2011-07-19 18:03:33
883	16	177	1	1	2011-07-19 18:03:33	2011-07-19 18:03:33
884	49	178	1	1	2011-07-19 18:03:33	2011-07-19 18:03:33
885	125	178	1	1	2011-07-19 18:03:33	2011-07-19 18:03:33
886	57	178	1	1	2011-07-19 18:03:33	2011-07-19 18:03:33
887	160	178	1	1	2011-07-19 18:03:33	2011-07-19 18:03:33
888	180	178	1	1	2011-07-19 18:03:33	2011-07-19 18:03:33
889	35	179	1	-1	2011-07-19 18:03:33	2011-07-19 18:03:33
890	15	179	1	-1	2011-07-19 18:03:33	2011-07-19 18:03:33
891	141	179	1	1	2011-07-19 18:03:33	2011-07-19 18:03:33
892	41	179	1	1	2011-07-19 18:03:33	2011-07-19 18:03:33
893	167	179	1	1	2011-07-19 18:03:33	2011-07-19 18:03:33
894	79	180	1	1	2011-07-19 18:03:33	2011-07-19 18:03:33
895	16	180	1	-1	2011-07-19 18:03:33	2011-07-19 18:03:33
896	132	180	1	-1	2011-07-19 18:03:33	2011-07-19 18:03:33
897	61	180	1	1	2011-07-19 18:03:33	2011-07-19 18:03:33
898	35	180	1	-1	2011-07-19 18:03:33	2011-07-19 18:03:33
899	76	181	1	-1	2011-07-19 18:03:33	2011-07-19 18:03:33
900	54	181	1	1	2011-07-19 18:03:33	2011-07-19 18:03:33
901	61	181	1	1	2011-07-19 18:03:33	2011-07-19 18:03:33
902	59	181	1	1	2011-07-19 18:03:33	2011-07-19 18:03:33
903	100	181	1	1	2011-07-19 18:03:33	2011-07-19 18:03:33
904	3	182	1	1	2011-07-19 18:03:33	2011-07-19 18:03:33
905	73	182	1	1	2011-07-19 18:03:33	2011-07-19 18:03:33
906	37	182	1	-1	2011-07-19 18:03:33	2011-07-19 18:03:33
907	135	182	1	-1	2011-07-19 18:03:33	2011-07-19 18:03:33
908	102	182	1	-1	2011-07-19 18:03:33	2011-07-19 18:03:33
909	36	183	1	1	2011-07-19 18:03:33	2011-07-19 18:03:33
910	109	183	1	1	2011-07-19 18:03:33	2011-07-19 18:03:33
911	75	183	1	1	2011-07-19 18:03:33	2011-07-19 18:03:33
912	108	183	1	1	2011-07-19 18:03:33	2011-07-19 18:03:33
913	28	183	1	1	2011-07-19 18:03:33	2011-07-19 18:03:33
914	37	184	1	-1	2011-07-19 18:03:33	2011-07-19 18:03:33
915	88	184	1	1	2011-07-19 18:03:33	2011-07-19 18:03:33
916	3	184	1	1	2011-07-19 18:03:33	2011-07-19 18:03:33
917	170	184	1	1	2011-07-19 18:03:33	2011-07-19 18:03:33
918	6	184	1	1	2011-07-19 18:03:33	2011-07-19 18:03:33
919	89	185	1	-1	2011-07-19 18:03:33	2011-07-19 18:03:33
920	101	185	1	1	2011-07-19 18:03:33	2011-07-19 18:03:33
921	4	185	1	1	2011-07-19 18:03:33	2011-07-19 18:03:33
922	118	185	1	1	2011-07-19 18:03:33	2011-07-19 18:03:33
923	86	185	1	1	2011-07-19 18:03:33	2011-07-19 18:03:33
924	38	186	1	1	2011-07-19 18:03:33	2011-07-19 18:03:33
925	120	186	1	1	2011-07-19 18:03:33	2011-07-19 18:03:33
926	30	186	1	-1	2011-07-19 18:03:33	2011-07-19 18:03:33
927	157	186	1	1	2011-07-19 18:03:33	2011-07-19 18:03:33
928	37	186	1	-1	2011-07-19 18:03:33	2011-07-19 18:03:33
929	39	187	1	-1	2011-07-19 18:03:33	2011-07-19 18:03:33
930	121	187	1	-1	2011-07-19 18:03:33	2011-07-19 18:03:33
931	140	187	1	-1	2011-07-19 18:03:33	2011-07-19 18:03:33
932	172	187	1	-1	2011-07-19 18:03:33	2011-07-19 18:03:33
933	114	187	1	1	2011-07-19 18:03:33	2011-07-19 18:03:33
934	62	188	1	1	2011-07-19 18:03:33	2011-07-19 18:03:33
935	178	188	1	-1	2011-07-19 18:03:33	2011-07-19 18:03:33
936	24	188	1	-1	2011-07-19 18:03:33	2011-07-19 18:03:33
937	104	188	1	1	2011-07-19 18:03:33	2011-07-19 18:03:33
938	33	188	1	-1	2011-07-19 18:03:33	2011-07-19 18:03:33
939	40	189	1	-1	2011-07-19 18:03:33	2011-07-19 18:03:33
940	24	189	1	-1	2011-07-19 18:03:33	2011-07-19 18:03:33
941	172	189	1	-1	2011-07-19 18:03:33	2011-07-19 18:03:33
942	121	189	1	-1	2011-07-19 18:03:33	2011-07-19 18:03:33
943	174	189	1	-1	2011-07-19 18:03:33	2011-07-19 18:03:33
944	41	190	1	1	2011-07-19 18:03:33	2011-07-19 18:03:33
945	122	190	1	1	2011-07-19 18:03:33	2011-07-19 18:03:33
946	141	190	1	1	2011-07-19 18:03:33	2011-07-19 18:03:33
947	15	190	1	-1	2011-07-19 18:03:33	2011-07-19 18:03:33
948	131	190	1	1	2011-07-19 18:03:33	2011-07-19 18:03:33
949	15	191	1	-1	2011-07-19 18:03:33	2011-07-19 18:03:33
950	41	191	1	1	2011-07-19 18:03:33	2011-07-19 18:03:33
951	141	191	1	1	2011-07-19 18:03:33	2011-07-19 18:03:33
952	35	191	1	-1	2011-07-19 18:03:33	2011-07-19 18:03:33
953	167	191	1	1	2011-07-19 18:03:33	2011-07-19 18:03:33
954	13	192	1	1	2011-07-19 18:03:33	2011-07-19 18:03:33
955	90	192	1	-1	2011-07-19 18:03:33	2011-07-19 18:03:33
956	14	192	1	1	2011-07-19 18:03:33	2011-07-19 18:03:33
957	116	192	1	-1	2011-07-19 18:03:33	2011-07-19 18:03:33
958	82	192	1	-1	2011-07-19 18:03:33	2011-07-19 18:03:33
959	4	193	1	1	2011-07-19 18:03:33	2011-07-19 18:03:33
960	101	193	1	1	2011-07-19 18:03:33	2011-07-19 18:03:33
961	163	193	1	1	2011-07-19 18:03:33	2011-07-19 18:03:33
962	145	193	1	-1	2011-07-19 18:03:33	2011-07-19 18:03:33
963	21	193	1	-1	2011-07-19 18:03:33	2011-07-19 18:03:33
964	3	194	1	-1	2011-07-19 18:03:33	2011-07-19 18:03:33
965	135	194	1	1	2011-07-19 18:03:33	2011-07-19 18:03:33
966	28	194	1	1	2011-07-19 18:03:33	2011-07-19 18:03:33
967	95	194	1	1	2011-07-19 18:03:33	2011-07-19 18:03:33
968	113	194	1	1	2011-07-19 18:03:33	2011-07-19 18:03:33
969	29	195	1	-1	2011-07-19 18:03:33	2011-07-19 18:03:33
970	47	195	1	1	2011-07-19 18:03:33	2011-07-19 18:03:33
971	17	195	1	-1	2011-07-19 18:03:33	2011-07-19 18:03:33
972	95	195	1	1	2011-07-19 18:03:33	2011-07-19 18:03:33
973	120	195	1	-1	2011-07-19 18:03:33	2011-07-19 18:03:33
974	91	196	1	1	2011-07-19 18:03:33	2011-07-19 18:03:33
975	70	196	1	1	2011-07-19 18:03:33	2011-07-19 18:03:33
976	170	196	1	-1	2011-07-19 18:03:33	2011-07-19 18:03:33
977	18	196	1	-1	2011-07-19 18:03:33	2011-07-19 18:03:33
978	113	196	1	1	2011-07-19 18:03:33	2011-07-19 18:03:33
979	42	197	1	-1	2011-07-19 18:03:33	2011-07-19 18:03:33
980	92	197	1	1	2011-07-19 18:03:33	2011-07-19 18:03:33
981	94	197	1	1	2011-07-19 18:03:33	2011-07-19 18:03:33
982	110	197	1	1	2011-07-19 18:03:33	2011-07-19 18:03:33
983	132	197	1	1	2011-07-19 18:03:33	2011-07-19 18:03:33
984	43	198	1	1	2011-07-19 18:03:33	2011-07-19 18:03:33
985	27	198	1	1	2011-07-19 18:03:33	2011-07-19 18:03:33
986	69	198	1	1	2011-07-19 18:03:33	2011-07-19 18:03:33
987	68	198	1	1	2011-07-19 18:03:33	2011-07-19 18:03:33
988	139	198	1	-1	2011-07-19 18:03:33	2011-07-19 18:03:33
989	27	199	1	1	2011-07-19 18:03:33	2011-07-19 18:03:33
990	26	199	1	-1	2011-07-19 18:03:33	2011-07-19 18:03:33
991	83	199	1	-1	2011-07-19 18:03:33	2011-07-19 18:03:33
992	75	199	1	1	2011-07-19 18:03:33	2011-07-19 18:03:33
993	139	199	1	-1	2011-07-19 18:03:33	2011-07-19 18:03:33
994	25	200	1	1	2011-07-19 18:03:33	2011-07-19 18:03:33
995	81	200	1	1	2011-07-19 18:03:33	2011-07-19 18:03:33
996	48	200	1	1	2011-07-19 18:03:33	2011-07-19 18:03:33
997	152	200	1	-1	2011-07-19 18:03:33	2011-07-19 18:03:33
998	167	200	1	1	2011-07-19 18:03:33	2011-07-19 18:03:33
999	81	201	1	1	2011-07-19 18:03:33	2011-07-19 18:03:33
1000	25	201	1	1	2011-07-19 18:03:33	2011-07-19 18:03:33
1001	110	201	1	1	2011-07-19 18:03:33	2011-07-19 18:03:33
1002	137	201	1	1	2011-07-19 18:03:33	2011-07-19 18:03:33
1003	82	201	1	-1	2011-07-19 18:03:33	2011-07-19 18:03:33
1004	35	202	1	-1	2011-07-19 18:03:33	2011-07-19 18:03:33
1005	93	202	1	-1	2011-07-19 18:03:33	2011-07-19 18:03:33
1006	142	202	1	-1	2011-07-19 18:03:33	2011-07-19 18:03:33
1007	44	202	1	-1	2011-07-19 18:03:33	2011-07-19 18:03:33
1008	94	202	1	-1	2011-07-19 18:03:33	2011-07-19 18:03:33
1009	44	203	1	1	2011-07-19 18:03:33	2011-07-19 18:03:33
1010	94	203	1	1	2011-07-19 18:03:33	2011-07-19 18:03:33
1011	92	203	1	1	2011-07-19 18:03:33	2011-07-19 18:03:33
1012	42	203	1	-1	2011-07-19 18:03:33	2011-07-19 18:03:33
1013	84	203	1	-1	2011-07-19 18:03:33	2011-07-19 18:03:33
1014	182	204	2	1	2011-07-19 18:03:34	2011-07-19 18:03:34
1015	183	204	2	1	2011-07-19 18:03:34	2011-07-19 18:03:34
1016	184	204	2	1	2011-07-19 18:03:34	2011-07-19 18:03:34
1017	185	204	2	1	2011-07-19 18:03:34	2011-07-19 18:03:34
1018	186	204	2	1	2011-07-19 18:03:34	2011-07-19 18:03:34
1019	187	204	2	1	2011-07-19 18:03:34	2011-07-19 18:03:34
1020	188	204	2	1	2011-07-19 18:03:34	2011-07-19 18:03:34
1021	189	204	2	1	2011-07-19 18:03:34	2011-07-19 18:03:34
1022	190	204	2	1	2011-07-19 18:03:34	2011-07-19 18:03:34
1023	191	204	2	1	2011-07-19 18:03:34	2011-07-19 18:03:34
1024	192	204	2	1	2011-07-19 18:03:34	2011-07-19 18:03:34
1025	193	204	2	1	2011-07-19 18:03:34	2011-07-19 18:03:34
1026	194	204	2	1	2011-07-19 18:03:34	2011-07-19 18:03:34
1027	195	204	2	1	2011-07-19 18:03:34	2011-07-19 18:03:34
1028	196	204	2	1	2011-07-19 18:03:34	2011-07-19 18:03:34
1029	197	204	2	1	2011-07-19 18:03:34	2011-07-19 18:03:34
1030	198	204	2	1	2011-07-19 18:03:34	2011-07-19 18:03:34
1031	199	204	2	1	2011-07-19 18:03:34	2011-07-19 18:03:34
1032	200	204	2	1	2011-07-19 18:03:34	2011-07-19 18:03:34
1033	201	204	2	1	2011-07-19 18:03:34	2011-07-19 18:03:34
1034	202	204	2	1	2011-07-19 18:03:34	2011-07-19 18:03:34
1035	205	205	3	-1	2011-07-19 18:03:34	2011-07-19 18:03:34
1036	210	205	3	1	2011-07-19 18:03:34	2011-07-19 18:03:34
1037	213	205	3	1	2011-07-19 18:03:34	2011-07-19 18:03:34
1038	217	205	3	-1	2011-07-19 18:03:34	2011-07-19 18:03:34
1039	223	205	3	1	2011-07-19 18:03:34	2011-07-19 18:03:34
1040	227	205	3	1	2011-07-19 18:03:34	2011-07-19 18:03:34
1041	230	205	3	1	2011-07-19 18:03:34	2011-07-19 18:03:34
1042	203	206	3	1	2011-07-19 18:03:34	2011-07-19 18:03:34
1043	207	206	3	1	2011-07-19 18:03:34	2011-07-19 18:03:34
1044	209	206	3	-1	2011-07-19 18:03:34	2011-07-19 18:03:34
1045	214	206	3	-1	2011-07-19 18:03:34	2011-07-19 18:03:34
1046	218	206	3	1	2011-07-19 18:03:34	2011-07-19 18:03:34
1047	225	206	3	1	2011-07-19 18:03:34	2011-07-19 18:03:34
1048	228	206	3	1	2011-07-19 18:03:34	2011-07-19 18:03:34
1049	204	207	3	1	2011-07-19 18:03:34	2011-07-19 18:03:34
1050	206	207	3	-1	2011-07-19 18:03:34	2011-07-19 18:03:34
1051	211	207	3	1	2011-07-19 18:03:34	2011-07-19 18:03:34
1052	216	207	3	-1	2011-07-19 18:03:34	2011-07-19 18:03:34
1053	220	207	3	-1	2011-07-19 18:03:34	2011-07-19 18:03:34
1054	222	207	3	1	2011-07-19 18:03:34	2011-07-19 18:03:34
1055	224	207	3	1	2011-07-19 18:03:34	2011-07-19 18:03:34
1056	208	208	3	1	2011-07-19 18:03:34	2011-07-19 18:03:34
1057	212	208	3	1	2011-07-19 18:03:34	2011-07-19 18:03:34
1058	215	208	3	-1	2011-07-19 18:03:34	2011-07-19 18:03:34
1059	219	208	3	1	2011-07-19 18:03:34	2011-07-19 18:03:34
1060	221	208	3	-1	2011-07-19 18:03:34	2011-07-19 18:03:34
1061	226	208	3	1	2011-07-19 18:03:34	2011-07-19 18:03:34
1062	229	208	3	1	2011-07-19 18:03:34	2011-07-19 18:03:34
1063	237	209	4	1	2011-07-19 18:03:34	2011-07-19 18:03:34
1064	238	209	4	1	2011-07-19 18:03:34	2011-07-19 18:03:34
1065	243	209	4	1	2011-07-19 18:03:34	2011-07-19 18:03:34
1066	244	209	4	-1	2011-07-19 18:03:34	2011-07-19 18:03:34
1067	237	210	4	1	2011-07-19 18:03:34	2011-07-19 18:03:34
1068	238	210	4	1	2011-07-19 18:03:34	2011-07-19 18:03:34
1069	242	210	4	-1	2011-07-19 18:03:34	2011-07-19 18:03:34
1070	244	210	4	-1	2011-07-19 18:03:34	2011-07-19 18:03:34
1071	237	211	4	1	2011-07-19 18:03:34	2011-07-19 18:03:34
1072	238	211	4	1	2011-07-19 18:03:34	2011-07-19 18:03:34
1073	240	211	4	-1	2011-07-19 18:03:34	2011-07-19 18:03:34
1074	244	211	4	-1	2011-07-19 18:03:34	2011-07-19 18:03:34
1075	237	212	4	1	2011-07-19 18:03:34	2011-07-19 18:03:34
1076	238	212	4	1	2011-07-19 18:03:34	2011-07-19 18:03:34
1077	239	212	4	1	2011-07-19 18:03:34	2011-07-19 18:03:34
1078	244	212	4	-1	2011-07-19 18:03:34	2011-07-19 18:03:34
1079	245	213	4	1	2011-07-19 18:03:34	2011-07-19 18:03:34
1080	246	213	4	-1	2011-07-19 18:03:34	2011-07-19 18:03:34
1081	247	213	4	1	2011-07-19 18:03:34	2011-07-19 18:03:34
1082	231	214	4	1	2011-07-19 18:03:34	2011-07-19 18:03:34
1083	232	214	4	-1	2011-07-19 18:03:34	2011-07-19 18:03:34
1084	233	214	4	1	2011-07-19 18:03:34	2011-07-19 18:03:34
1085	234	214	4	1	2011-07-19 18:03:34	2011-07-19 18:03:34
1086	235	214	4	-1	2011-07-19 18:03:34	2011-07-19 18:03:34
1087	236	214	4	1	2011-07-19 18:03:34	2011-07-19 18:03:34
1088	241	214	4	-1	2011-07-19 18:03:34	2011-07-19 18:03:34
1089	231	215	4	1	2011-07-19 18:03:34	2011-07-19 18:03:34
1090	232	215	4	1	2011-07-19 18:03:34	2011-07-19 18:03:34
1091	233	215	4	-1	2011-07-19 18:03:34	2011-07-19 18:03:34
1092	234	215	4	1	2011-07-19 18:03:34	2011-07-19 18:03:34
1093	235	215	4	1	2011-07-19 18:03:34	2011-07-19 18:03:34
1094	236	215	4	-1	2011-07-19 18:03:34	2011-07-19 18:03:34
1095	241	215	4	1	2011-07-19 18:03:34	2011-07-19 18:03:34
1096	248	216	4	1	2011-07-19 18:03:34	2011-07-19 18:03:34
1097	249	216	4	1	2011-07-19 18:03:34	2011-07-19 18:03:34
1098	250	216	4	1	2011-07-19 18:03:34	2011-07-19 18:03:34
1099	251	216	4	1	2011-07-19 18:03:34	2011-07-19 18:03:34
1100	252	216	4	1	2011-07-19 18:03:34	2011-07-19 18:03:34
1101	253	217	5	1	2011-07-19 18:03:34	2011-07-19 18:03:34
1102	254	217	5	-1	2011-07-19 18:03:34	2011-07-19 18:03:34
1103	255	217	5	1	2011-07-19 18:03:34	2011-07-19 18:03:34
1104	256	218	5	1	2011-07-19 18:03:34	2011-07-19 18:03:34
1105	257	218	5	-1	2011-07-19 18:03:34	2011-07-19 18:03:34
1106	258	218	5	1	2011-07-19 18:03:34	2011-07-19 18:03:34
1107	259	219	5	1	2011-07-19 18:03:34	2011-07-19 18:03:34
1108	260	219	5	-1	2011-07-19 18:03:34	2011-07-19 18:03:34
1109	261	219	5	1	2011-07-19 18:03:34	2011-07-19 18:03:34
1110	262	220	5	1	2011-07-19 18:03:34	2011-07-19 18:03:34
1111	263	220	5	-1	2011-07-19 18:03:34	2011-07-19 18:03:34
1112	264	220	5	1	2011-07-19 18:03:34	2011-07-19 18:03:34
1113	265	221	5	-1	2011-07-19 18:03:34	2011-07-19 18:03:34
1114	266	221	5	1	2011-07-19 18:03:34	2011-07-19 18:03:34
1115	267	221	5	1	2011-07-19 18:03:34	2011-07-19 18:03:34
1116	268	222	5	1	2011-07-19 18:03:34	2011-07-19 18:03:34
1117	269	222	5	1	2011-07-19 18:03:34	2011-07-19 18:03:34
1118	270	222	5	-1	2011-07-19 18:03:34	2011-07-19 18:03:34
1119	271	223	5	1	2011-07-19 18:03:34	2011-07-19 18:03:34
1120	272	223	5	1	2011-07-19 18:03:34	2011-07-19 18:03:34
1121	273	223	5	-1	2011-07-19 18:03:34	2011-07-19 18:03:34
1122	274	224	5	1	2011-07-19 18:03:34	2011-07-19 18:03:34
1123	275	224	5	1	2011-07-19 18:03:34	2011-07-19 18:03:34
